sku,product_name,category,group,subgroup,brand,base_price,initial_ticket_price,costos
SPOTEBA001,OutdoorEdge Active Baseball,Sports,Team Sports,Baseball,OutdoorEdge,0.0796371276406926,0.13050325324133538,0.05965541317015591
SPOTEBA002,ActiveLife Pro Baseball,Sports,Team Sports,Baseball,ActiveLife,0.22564255938240171,0.18863962987247884,0.00925766673157771
SPOTEBA003,SportsGear Active Baseball,Sports,Team Sports,Baseball,SportsGear,0.27173722292906305,0.2962454861160526,0.25637932683850007
SPOTEBA004,AthletePro Endurance Baseball,Sports,Team Sports,Baseball,AthletePro,0.12128611297726989,0.12816611247224424,0.059341408519448205
SPOTEBA005,OutdoorEdge Performance Baseball,Sports,Team Sports,Baseball,OutdoorEdge,0.34029426058983353,0.3914839724565188,0.1100531596087341
SPOTEBA006,OutdoorEdge Elite Baseball,Sports,Team Sports,Baseball,OutdoorEdge,0.23991552626740853,0.21210841842876957,0.22482185944238103
SPOTEBA007,AthletePro Sport Baseball,Sports,Team Sports,Baseball,AthletePro,0.2782887487123449,0.2052917578522537,0.25119825010182384
SPOTEBA008,FitZone Sport Baseball,Sports,Team Sports,Baseball,FitZone,0.40662845914556195,0.31786403823014614,0.30049698026292526
SPOOUHI001,FitZone Pro Hiking,Sports,Outdoor,Hiking,FitZone,0.13871785122207325,0.06934806978344911,0.08760182708313698
SPOOUHI002,SportsGear Pro Hiking,Sports,Outdoor,Hiking,SportsGear,0.2571132814485233,0.27939859640552034,0.10471508054670396
SPOOUHI003,AthletePro Performance Hiking,Sports,Outdoor,Hiking,AthletePro,0.031202633457144864,0.09973089978163469,0.028568952750098384
SPOOUHI004,FitZone Pro Hiking,Sports,Outdoor,Hiking,FitZone,0.4199654937758142,0.3430856823632553,0.326873370922368
SPOOUHI005,AthletePro Elite Hiking,Sports,Outdoor,Hiking,AthletePro,0.33128591263782103,0.2390829181386972,0.08446178057606041
SPOOUHI006,OutdoorEdge Elite Hiking,Sports,Outdoor,Hiking,OutdoorEdge,0.14819416530146304,0.19272962621838846,0.052119301553172306
SPOOUHI007,FitZone Active Hiking,Sports,Outdoor,Hiking,FitZone,0.2996981990398551,0.25739052082991154,0.15888088279377402
SPOOUHI008,ActiveLife Sport Hiking,Sports,Outdoor,Hiking,ActiveLife,0.4317816384920902,0.4217694215893255,0.2544952989342542
SPOOUCA001,FitZone Endurance Camping,Sports,Outdoor,Camping,FitZone,0.08080704295913571,0.11083231843481788,0.05651536666307934
SPOOUCA002,SportsGear Active Camping,Sports,Outdoor,Camping,SportsGear,0.10490729851906529,0.1335220600680782,-0.05762532386915219
SPOOUCA003,AthletePro Active Camping,Sports,Outdoor,Camping,AthletePro,0.2875310797280459,0.3718130376500013,0.1108381712355032
SPOOUCA004,OutdoorEdge Active Camping,Sports,Outdoor,Camping,OutdoorEdge,0.07554242402614153,0.14306538487520062,-0.013978677420788508
SPOOUCA005,ActiveLife Pro Camping,Sports,Outdoor,Camping,ActiveLife,0.18867323531959707,0.17179274016194646,0.11397821774257975
SPOOUCA006,ActiveLife Elite Camping,Sports,Outdoor,Camping,ActiveLife,0.1273696726331744,0.11346160180004543,0.13156247818220826
SPOOUCA007,FitZone Active Camping,Sports,Outdoor,Camping,FitZone,0.38849477170969265,0.33042616986401135,0.17348209905167986
SPOOUCA008,SportsGear Performance Camping,Sports,Outdoor,Camping,SportsGear,0.02500208226939599,0.006926935075638484,-0.0146066867222038
SPOOUCA009,AthletePro Sport Camping,Sports,Outdoor,Camping,AthletePro,0.3759766778023505,0.47016771168258903,0.22356584083955033
SPOOUCA010,ActiveLife Endurance Camping,Sports,Outdoor,Camping,ActiveLife,0.09004937397483692,0.13303515574118424,0.07786768291119979
SPOOUWA001,AthletePro Active Water Sports,Sports,Outdoor,Water Sports,AthletePro,0.3365505315708152,0.3875887378413669,0.2807146872683431
SPOOUWA002,ActiveLife Elite Water Sports,Sports,Outdoor,Water Sports,ActiveLife,0.27559794347992556,0.18990558112240322,0.07064557594492378
SPOOUWA003,AthletePro Active Water Sports,Sports,Outdoor,Water Sports,AthletePro,0.3997259587667471,0.46062438687546675,0.2772606361105589
SPOOUWA004,AthletePro Sport Water Sports,Sports,Outdoor,Water Sports,AthletePro,0.21464535538903567,0.1498820454517165,0.025114901592314116
SPOOUWA005,SportsGear Sport Water Sports,Sports,Outdoor,Water Sports,SportsGear,0.30063413129460964,0.24453624659990988,0.15605484093740515
SPOOUWA006,OutdoorEdge Pro Water Sports,Sports,Outdoor,Water Sports,OutdoorEdge,0.2189740420672755,0.23372697054286312,0.01695078067391522
SPOOUWA007,AthletePro Performance Water Sports,Sports,Outdoor,Water Sports,AthletePro,0.12514683352813238,0.09554352257034623,0.09388192009729
SPOOUWA008,SportsGear Elite Water Sports,Sports,Outdoor,Water Sports,SportsGear,0.2036481513956698,0.13050325324133538,-0.004558537899558918
BOOFIMY001,PageTurn Guide Mystery,Books,Fiction,Mystery,PageTurn,-0.5504792628728051,-0.5445409055645047,-0.5234512231939543
BOOFIMY002,ReadNow Guide Mystery,Books,Fiction,Mystery,ReadNow,-0.5622954075890813,-0.54493042902602,-0.5193691627347548
BOOFIMY003,ReadNow Essential Mystery,Books,Fiction,Mystery,ReadNow,-0.505203540049054,-0.505004274220712,-0.5236082255193081
BOOFIMY004,Bookworm Essential Mystery,Books,Fiction,Mystery,Bookworm,-0.5841728240439688,-0.5628485082557191,-0.5565787138436116
BOOFIMY005,KnowledgeBase Complete Mystery,Books,Fiction,Mystery,KnowledgeBase,-0.5797271458338846,-0.5734630225820082,-0.5410354836335828
BOOFIMY006,Bookworm Essential Mystery,Books,Fiction,Mystery,Bookworm,-0.5143288795329107,-0.5387954345071556,-0.49550480928097324
BOOFIMY007,ReadNow Guide Mystery,Books,Fiction,Mystery,ReadNow,-0.55820070397453,-0.5756054016203419,-0.5262772650503232
BOOFIMY008,Bookworm Essential Mystery,Books,Fiction,Mystery,Bookworm,-0.5553929072102665,-0.5733656417166295,-0.5512406347815815
BOOFIMY009,PageTurn Complete Mystery,Books,Fiction,Mystery,PageTurn,-0.5500112967454278,-0.5455147142182928,-0.5427625092124749
BOOFIMY010,ReadNow Complete Mystery,Books,Fiction,Mystery,ReadNow,-0.515849769446887,-0.5302259183538212,-0.4812175976737751
BOOFIRO001,ReadNow Guide Romance,Books,Fiction,Romance,ReadNow,-0.5768023575377766,-0.5697625496976139,-0.5592477533746267
BOOFIRO002,Bookworm Complete Romance,Books,Fiction,Romance,Bookworm,-0.5138609134055335,-0.48961809749086166,-0.5287893022559844
BOOFIRO003,ReadNow Advanced Romance,Books,Fiction,Romance,ReadNow,-0.5903733752317175,-0.5806692066200395,-0.5457455533941976
BOOFIRO004,PageTurn Essential Romance,Books,Fiction,Romance,PageTurn,-0.494557310651221,-0.4764716806647237,-0.472268465128607
BOOFIRO005,LiteraryPlus Guide Romance,Books,Fiction,Romance,LiteraryPlus,-0.556679814060554,-0.5745342121011751,-0.5090070092614023
BOOFIRO006,PageTurn Complete Romance,Books,Fiction,Romance,PageTurn,-0.4917495138869574,-0.47267382691495047,-0.4816886046498366
BOOFIRO007,LiteraryPlus Master Romance,Books,Fiction,Romance,LiteraryPlus,-0.5435767624939902,-0.5409378135454892,-0.5096350185628176
BOOFIRO008,Bookworm Guide Romance,Books,Fiction,Romance,Bookworm,-0.5109361251094255,-0.5329525825844275,-0.5239222301700158
BOOFIRO009,KnowledgeBase Complete Romance,Books,Fiction,Romance,KnowledgeBase,-0.5675600265220756,-0.5499942340257175,-0.5512406347815815
BOOFIRO010,LiteraryPlus Guide Romance,Books,Fiction,Romance,LiteraryPlus,-0.5708357894137165,-0.576481829408751,-0.5104200301895868
BOOFIRO011,ReadNow Guide Romance,Books,Fiction,Romance,ReadNow,-0.5751644760919562,-0.5670358854670074,-0.5231372185432466
BOOFIRO012,PageTurn Guide Romance,Books,Fiction,Romance,PageTurn,-0.5381951520291517,-0.5262333028732904,-0.5112050418163558
BOOFISC001,LiteraryPlus Complete Science Fiction,Books,Fiction,Science Fiction,LiteraryPlus,-0.5696658740952733,-0.5477544741220051,-0.5085360022853408
BOOFISC002,PageTurn Master Science Fiction,Books,Fiction,Science Fiction,PageTurn,-0.5204124391888154,-0.5097759366242732,-0.521881199940416
BOOFISC003,LiteraryPlus Master Science Fiction,Books,Fiction,Science Fiction,LiteraryPlus,-0.5880335445948313,-0.596444906811405,-0.5691388998719177
BOOFISC004,PageTurn Master Science Fiction,Books,Fiction,Science Fiction,PageTurn,-0.5422898556437028,-0.5301285374884424,-0.4958188139316809
BOOFISC005,LiteraryPlus Complete Science Fiction,Books,Fiction,Science Fiction,LiteraryPlus,-0.5095322267272937,-0.5165925972007892,-0.5009998906683572
BOOFISC006,PageTurn Advanced Science Fiction,Books,Fiction,Science Fiction,PageTurn,-0.5530530765733801,-0.5729761182551142,-0.4967608278838038
BOOFISC007,KnowledgeBase Essential Science Fiction,Books,Fiction,Science Fiction,KnowledgeBase,-0.4950252767785983,-0.49721380499040807,-0.4816886046498366
BOOFISC008,PageTurn Essential Science Fiction,Books,Fiction,Science Fiction,PageTurn,-0.5116380743004916,-0.49059190614464965,-0.4983308511373421
BOOFISC009,Bookworm Guide Science Fiction,Books,Fiction,Science Fiction,Bookworm,-0.4910475646958915,-0.5024723717208632,-0.4898527255682355
BOOFISC010,KnowledgeBase Guide Science Fiction,Books,Fiction,Science Fiction,KnowledgeBase,-0.5271979480357858,-0.5404509092185952,-0.48231661395125186
BOOFISC011,Bookworm Master Science Fiction,Books,Fiction,Science Fiction,Bookworm,-0.5235712105486119,-0.5103602218165461,-0.4970748325345115
BOONOBI001,LiteraryPlus Guide Biography,Books,Non-Fiction,Biography,LiteraryPlus,-0.5810140526841722,-0.5627511273903403,-0.530987334810938
BOONOBI002,KnowledgeBase Master Biography,Books,Non-Fiction,Biography,KnowledgeBase,-0.5753984591556449,-0.5540842303716271,-0.551711641757643
BOONOBI003,PageTurn Complete Biography,Books,Non-Fiction,Biography,PageTurn,-0.5752814676238006,-0.5742420695050388,-0.5199971720361701
BOONOBI004,KnowledgeBase Essential Biography,Books,Non-Fiction,Biography,KnowledgeBase,-0.5675600265220756,-0.5685939793130683,-0.5135600766966633
BOONOBI005,LiteraryPlus Master Biography,Books,Non-Fiction,Biography,LiteraryPlus,-0.5362062959877982,-0.5304206800845788,-0.5215671952897083
BOONOBI006,ReadNow Master Biography,Books,Non-Fiction,Biography,ReadNow,-0.5772703236651541,-0.5562266094099607,-0.5449605417674285
BOONOBI007,Bookworm Master Biography,Books,Non-Fiction,Biography,Bookworm,-0.5662731196717881,-0.5725865947935991,-0.5240792324953696
BOONOBI008,LiteraryPlus Master Biography,Books,Non-Fiction,Biography,LiteraryPlus,-0.5060224807719642,-0.4793931066260877,-0.5181131441319242
BOONOBI009,PageTurn Advanced Biography,Books,Non-Fiction,Biography,PageTurn,-0.5433427794303017,-0.5624589847942039,-0.5330283650405377
BOONOBI010,LiteraryPlus Advanced Biography,Books,Non-Fiction,Biography,LiteraryPlus,-0.576568374474088,-0.5821299196007215,-0.5378954371265063
BOONOBI011,Bookworm Advanced Biography,Books,Non-Fiction,Biography,Bookworm,-0.4994709549886824,-0.5121130773933644,-0.49440579300349646
BOONOSE001,LiteraryPlus Complete Self-Help,Books,Non-Fiction,Self-Help,LiteraryPlus,-0.5242731597396779,-0.5399640048917012,-0.4928357697499582
BOONOSE002,PageTurn Complete Self-Help,Books,Non-Fiction,Self-Help,PageTurn,-0.5768023575377766,-0.5654777916209467,-0.5627018045324108
BOONOSE003,PageTurn Master Self-Help,Books,Non-Fiction,Self-Help,PageTurn,-0.518774557742995,-0.499648326624878,-0.5036689301993722
BOONOSE004,PageTurn Advanced Self-Help,Books,Non-Fiction,Self-Help,PageTurn,-0.5021617602211017,-0.4808538196067697,-0.48592766743438986
BOONOSE005,ReadNow Guide Self-Help,Books,Non-Fiction,Self-Help,ReadNow,-0.5723566793276926,-0.5809613492161759,-0.5564217115182578
BOONOSE006,PageTurn Guide Self-Help,Books,Non-Fiction,Self-Help,PageTurn,-0.589788417572496,-0.5709311200821595,-0.5459025557195515
BOONOSE007,KnowledgeBase Guide Self-Help,Books,Non-Fiction,Self-Help,KnowledgeBase,-0.5917772736138495,-0.5923549104654955,-0.5667838649916103
BOONOSE008,Bookworm Complete Self-Help,Books,Non-Fiction,Self-Help,Bookworm,-0.487186844145029,-0.4856254820103309,-0.49471979765420415
BOONOSE009,LiteraryPlus Advanced Self-Help,Books,Non-Fiction,Self-Help,LiteraryPlus,-0.5915432905501609,-0.5708337392167806,-0.565370844063426
BOONOHI001,PageTurn Advanced History,Books,Non-Fiction,History,PageTurn,-0.4835601066578551,-0.4562164606659333,-0.5141880859980785
BOONOHI002,KnowledgeBase Advanced History,Books,Non-Fiction,History,KnowledgeBase,-0.5216993460391028,-0.5227275917196536,-0.4810605953484212
BOONOHI003,Bookworm Complete History,Books,Non-Fiction,History,Bookworm,-0.536089304455954,-0.5267202072001843,-0.5138740813473709
BOONOHI004,KnowledgeBase Guide History,Books,Non-Fiction,History,KnowledgeBase,-0.5800781204294176,-0.5868042011389039,-0.5648998370873645
BOONOHI005,ReadNow Essential History,Books,Non-Fiction,History,ReadNow,-0.5139779049373778,-0.5036409421054088,-0.5181131441319242
BOONOHI006,LiteraryPlus Essential History,Books,Non-Fiction,History,LiteraryPlus,-0.48297514899863353,-0.4717973991265413,-0.5077509906585717
BOONOHI007,PageTurn Advanced History,Books,Non-Fiction,History,PageTurn,-0.5445126947487449,-0.5585637501790519,-0.4973888371852192
BOONOHI008,KnowledgeBase Advanced History,Books,Non-Fiction,History,KnowledgeBase,-0.5153818033195097,-0.49088404874078606,-0.47854855814276004
BOONOHI009,PageTurn Advanced History,Books,Non-Fiction,History,PageTurn,-0.5165517186379528,-0.5090942705666216,-0.5008428883430034
BOONOHI010,KnowledgeBase Essential History,Books,Non-Fiction,History,KnowledgeBase,-0.49479129371490965,-0.5198061657582896,-0.4820026093005442
BOONOHI011,LiteraryPlus Guide History,Books,Non-Fiction,History,LiteraryPlus,-0.48753781874056196,-0.4762769189339661,-0.4691284186215305
BOONOHI012,KnowledgeBase Guide History,Books,Non-Fiction,History,KnowledgeBase,-0.5711867640092494,-0.5744368312357963,-0.527219279002446
BOONOHI013,KnowledgeBase Complete History,Books,Non-Fiction,History,KnowledgeBase,-0.520295447656971,-0.51084712614344,-0.5276902859785075
BOOEDTE001,PageTurn Essential Textbooks,Books,Educational,Textbooks,PageTurn,-0.47958239457514823,-0.4504709896085841,-0.5090070092614023
BOOEDTE002,Bookworm Advanced Textbooks,Books,Educational,Textbooks,Bookworm,-0.5488413814269846,-0.5343159146997307,-0.500214879041588
BOOEDTE003,Bookworm Advanced Textbooks,Books,Educational,Textbooks,Bookworm,-0.5301227363318938,-0.5099706983550308,-0.49487679997955797
BOOEDTE004,PageTurn Essential Textbooks,Books,Educational,Textbooks,PageTurn,-0.5491923560225176,-0.54006138575708,-0.5313013394616456
BOOEDTE005,ReadNow Guide Textbooks,Books,Educational,Textbooks,ReadNow,-0.5019277771574131,-0.48445691162578525,-0.47399549070749913
BOOEDTE006,LiteraryPlus Complete Textbooks,Books,Educational,Textbooks,LiteraryPlus,-0.5454486270034994,-0.5621668421980675,-0.5008428883430034
BOOEDTE007,ReadNow Complete Textbooks,Books,Educational,Textbooks,ReadNow,-0.532813541564313,-0.5401587666224588,-0.5405644766575214
BOOEDTE008,PageTurn Guide Textbooks,Books,Educational,Textbooks,PageTurn,-0.5535210427007574,-0.5432749543145803,-0.5300453208588151
BOOEDTE009,ReadNow Master Textbooks,Books,Educational,Textbooks,ReadNow,-0.5509472290001824,-0.5618746996019311,-0.525492253423554
BOOEDTE010,LiteraryPlus Master Textbooks,Books,Educational,Textbooks,LiteraryPlus,-0.5528190935096915,-0.5712232626782959,-0.538994453403983
BOOEDTE011,Bookworm Essential Textbooks,Books,Educational,Textbooks,Bookworm,-0.5259110411854984,-0.5185402145083652,-0.4962898209077424
BOOEDRE001,Bookworm Advanced Reference,Books,Educational,Reference,Bookworm,-0.5421728641118586,-0.523506638642684,-0.5240792324953696
BOOEDRE002,KnowledgeBase Guide Reference,Books,Educational,Reference,KnowledgeBase,-0.535738329860421,-0.5576873223906427,-0.5141880859980785
BOOEDRE003,PageTurn Complete Reference,Books,Educational,Reference,PageTurn,-0.5565628225287097,-0.5598297014289763,-0.5327143603898301
BOOEDRE004,ReadNow Essential Reference,Books,Educational,Reference,ReadNow,-0.5286018464179176,-0.5218511639312443,-0.5063379697303872
BOOEDRE005,KnowledgeBase Complete Reference,Books,Educational,Reference,KnowledgeBase,-0.5069584130267187,-0.4940002364329077,-0.4741524930328529
BOOEDRE006,PageTurn Advanced Reference,Books,Educational,Reference,PageTurn,-0.48473002197629833,-0.5010116587401813,-0.5138740813473709
BOOEDRE007,LiteraryPlus Master Reference,Books,Educational,Reference,LiteraryPlus,-0.5955210026328676,-0.5786242084470846,-0.5440185278153056
BOOEDRE008,LiteraryPlus Guide Reference,Books,Educational,Reference,LiteraryPlus,-0.5679110011176085,-0.5858303924851158,-0.5108910371656483
BOOEDRE009,LiteraryPlus Master Reference,Books,Educational,Reference,LiteraryPlus,-0.487186844145029,-0.5087047471051064,-0.4922077604485429
BOOEDRE010,Bookworm Essential Reference,Books,Educational,Reference,Bookworm,-0.5395990504112835,-0.5487282827757931,-0.5295743138827536
BOOEDRE011,KnowledgeBase Complete Reference,Books,Educational,Reference,KnowledgeBase,-0.5605405346114164,-0.5573951797945063,-0.5123040580938326
BOOEDRE012,Bookworm Master Reference,Books,Educational,Reference,Bookworm,-0.5600725684840392,-0.5490204253719295,-0.5223522069164775
BOOEDCH001,Bookworm Guide Children's Learning,Books,Educational,Children's Learning,Bookworm,-0.5645182466941233,-0.5799875405623879,-0.5358544068969066
BOOEDCH002,LiteraryPlus Guide Children's Learning,Books,Educational,Children's Learning,LiteraryPlus,-0.5752814676238006,-0.5874858671965555,-0.5287893022559844
BOOEDCH003,Bookworm Complete Children's Learning,Books,Educational,Children's Learning,Bookworm,-0.5350363806693552,-0.5530130408524603,-0.5000578767162343
BOOEDCH004,ReadNow Master Children's Learning,Books,Educational,Children's Learning,ReadNow,-0.5301227363318938,-0.5056859402783636,-0.5240792324953696
BOOEDCH005,KnowledgeBase Complete Children's Learning,Books,Educational,Children's Learning,KnowledgeBase,-0.5398330334749721,-0.536166151141928,-0.49770284183592683
BOOEDCH006,PageTurn Essential Children's Learning,Books,Educational,Children's Learning,PageTurn,-0.5913093074864721,-0.5720023096013263,-0.5419774975857058
BOOEDCH007,Bookworm Essential Children's Learning,Books,Educational,Children's Learning,Bookworm,-0.5260280327173426,-0.5052964168168484,-0.48718368603722045
BOOEDCH008,ReadNow Advanced Children's Learning,Books,Educational,Children's Learning,ReadNow,-0.5697828656271177,-0.5636275551787495,-0.5496706115280433
BEASKCL001,LuxeBeauty Luxe Cleansers,Beauty,Skincare,Cleansers,LuxeBeauty,-0.379086668720879,-0.347928938364708,-0.41731765125476783
BEASKCL002,GlowUp Pure Cleansers,Beauty,Skincare,Cleansers,GlowUp,-0.3898498896505563,-0.3681841583634983,-0.4953478069556195
BEASKCL003,PrettyYou Pro Cleansers,Beauty,Skincare,Cleansers,PrettyYou,-0.40459082266294033,-0.40888936009183663,-0.43537291867045785
BEASKCL004,BeautyBasics Pure Cleansers,Beauty,Skincare,Cleansers,BeautyBasics,-0.3311201406647085,-0.31978586827023486,-0.4868696813865129
BEASKCL005,RadiantSkin Perfect Cleansers,Beauty,Skincare,Cleansers,RadiantSkin,-0.3714822191509983,-0.39574294326569864,-0.44369404191421064
BEASKCL006,BeautyBasics Radiant Cleansers,Beauty,Skincare,Cleansers,BeautyBasics,-0.3181340806299892,-0.3413070395189496,-0.37586903736135774
BEASKCL007,RadiantSkin Perfect Cleansers,Beauty,Skincare,Cleansers,RadiantSkin,-0.43816739230225965,-0.427683867109945,-0.5402504720068138
BEASKCL008,LuxeBeauty Luxe Cleansers,Beauty,Skincare,Cleansers,LuxeBeauty,-0.3424683192536074,-0.3631203533638007,-0.4327038791394428
BEASKCL009,PrettyYou Perfect Cleansers,Beauty,Skincare,Cleansers,PrettyYou,-0.38294738927174143,-0.3820122412472879,-0.44918912330159455
BEASKCL010,GlowUp Pure Cleansers,Beauty,Skincare,Cleansers,GlowUp,-0.27122047636041763,-0.2520087859665902,-0.4551552116650399
BEASKMO001,PrettyYou Luxe Moisturizers,Beauty,Skincare,Moisturizers,PrettyYou,-0.38037357557116647,-0.36292559163304317,-0.4678724000186999
BEASKMO002,LuxeBeauty Radiant Moisturizers,Beauty,Skincare,Moisturizers,LuxeBeauty,-0.3264404793909358,-0.35659583538342116,-0.36377985830911314
BEASKMO003,PrettyYou Radiant Moisturizers,Beauty,Skincare,Moisturizers,PrettyYou,-0.43652951085643926,-0.43021576960979374,-0.4656743674637463
BEASKMO004,PrettyYou Perfect Moisturizers,Beauty,Skincare,Moisturizers,PrettyYou,-0.40470781419478463,-0.43294243384040015,-0.5203111766868778
BEASKMO005,PrettyYou Essential Moisturizers,Beauty,Skincare,Moisturizers,PrettyYou,-0.28865221460522106,-0.30362064461735405,-0.45468420468897847
BEASKMO006,GlowUp Pure Moisturizers,Beauty,Skincare,Moisturizers,GlowUp,-0.4135991706149529,-0.44238837778214374,-0.4933067767260197
BEASKMO007,GlowUp Essential Moisturizers,Beauty,Skincare,Moisturizers,GlowUp,-0.3589641252436563,-0.33429561721167594,-0.5024129115965416
BEASKMO008,BeautyBasics Radiant Moisturizers,Beauty,Skincare,Moisturizers,BeautyBasics,-0.4123122637646654,-0.38473890547789424,-0.47179745815254553
BEASKTR001,LuxeBeauty Luxe Treatments,Beauty,Skincare,Treatments,LuxeBeauty,-0.33427891202450516,-0.34773417663395034,-0.4300348396084278
BEASKTR002,PrettyYou Luxe Treatments,Beauty,Skincare,Treatments,PrettyYou,-0.39371061020141873,-0.35669321624879996,-0.4465200837705795
BEASKTR003,BeautyBasics Pure Treatments,Beauty,Skincare,Treatments,BeautyBasics,-0.3321730644513074,-0.31199539903993084,-0.42563877449852067
BEASKTR004,RadiantSkin Pure Treatments,Beauty,Skincare,Treatments,RadiantSkin,-0.3690253969822676,-0.3631203533638007,-0.5075939883332178
BEASKTR005,RadiantSkin Luxe Treatments,Beauty,Skincare,Treatments,RadiantSkin,-0.2768360698889449,-0.25833854221621216,-0.4518581628326096
BEASKTR006,PrettyYou Essential Treatments,Beauty,Skincare,Treatments,PrettyYou,-0.41839582342056986,-0.4449202802819926,-0.4757225162863912
BEASKTR007,LuxeBeauty Pro Treatments,Beauty,Skincare,Treatments,LuxeBeauty,-0.37171620221468693,-0.38230438384342424,-0.42296973496750556
BEASKTR008,LuxeBeauty Pro Treatments,Beauty,Skincare,Treatments,LuxeBeauty,-0.3315881067920858,-0.2950511284640197,-0.39345329780098626
BEASKTR009,GlowUp Radiant Treatments,Beauty,Skincare,Treatments,GlowUp,-0.4120782807009767,-0.4351821937441126,-0.48749769068792814
BEASKTR010,GlowUp Radiant Treatments,Beauty,Skincare,Treatments,GlowUp,-0.2702845441056631,-0.26564210711962216,-0.3358334443961321
BEASKTR011,RadiantSkin Pro Treatments,Beauty,Skincare,Treatments,RadiantSkin,-0.2984795032801438,-0.2864816123106853,-0.4121365745180916
BEAHASH001,LuxeBeauty Perfect Shampoo,Beauty,Haircare,Shampoo,LuxeBeauty,-0.43933730762070283,-0.4624488360501765,-0.464104344210208
BEAHASH002,BeautyBasics Pro Shampoo,Beauty,Haircare,Shampoo,BeautyBasics,-0.3014042915762517,-0.2820994733686393,-0.37681105131348075
BEAHASH003,GlowUp Pro Shampoo,Beauty,Haircare,Shampoo,GlowUp,-0.4492815878274699,-0.46313050210782813,-0.5162291162276783
BEAHASH004,LuxeBeauty Pro Shampoo,Beauty,Haircare,Shampoo,LuxeBeauty,-0.3886799743321131,-0.35542726499887556,-0.5124610604191865
BEAHASH005,BeautyBasics Radiant Shampoo,Beauty,Haircare,Shampoo,BeautyBasics,-0.3524125994603744,-0.3595172613447851,-0.4691284186215305
BEAHASH006,BeautyBasics Perfect Shampoo,Beauty,Haircare,Shampoo,BeautyBasics,-0.37230115987390855,-0.3700343948056955,-0.44243802331138005
BEAHASH007,GlowUp Pro Shampoo,Beauty,Haircare,Shampoo,GlowUp,-0.2839725533314483,-0.23827808394817937,-0.40789751173353833
BEAHASH008,PrettyYou Pure Shampoo,Beauty,Haircare,Shampoo,PrettyYou,-0.296724630302479,-0.257462114427803,-0.45594022329180905
BEAHASH009,RadiantSkin Radiant Shampoo,Beauty,Haircare,Shampoo,RadiantSkin,-0.43430667175139714,-0.4409276648014618,-0.45437020003827083
BEAHASH010,PrettyYou Perfect Shampoo,Beauty,Haircare,Shampoo,PrettyYou,-0.29169399443317334,-0.2633049663505309,-0.35844177924708304
BEAHAST001,RadiantSkin Essential Styling,Beauty,Haircare,Styling,RadiantSkin,-0.30818980042322214,-0.3436441802880407,-0.44777610237341015
BEAHAST002,LuxeBeauty Pro Styling,Beauty,Haircare,Styling,LuxeBeauty,-0.3806075586348551,-0.36497058980599795,-0.49864485578804985
BEAHAST003,PrettyYou Luxe Styling,Beauty,Haircare,Styling,PrettyYou,-0.39125378803268807,-0.37986986220895425,-0.4089965280110151
BEAHAST004,PrettyYou Pure Styling,Beauty,Haircare,Styling,PrettyYou,-0.3021062407673176,-0.2692451991386377,-0.46928542094688425
BEAHAST005,LuxeBeauty Essential Styling,Beauty,Haircare,Styling,LuxeBeauty,-0.2833875956722267,-0.2726535294268957,-0.4089965280110151
BEAHAST006,RadiantSkin Luxe Styling,Beauty,Haircare,Styling,RadiantSkin,-0.3128694616969949,-0.31170325644379443,-0.4681864046694075
BEAHAST007,LuxeBeauty Radiant Styling,Beauty,Haircare,Styling,LuxeBeauty,-0.3814264993577654,-0.39019223393910707,-0.5024129115965416
BEAHAST008,GlowUp Essential Styling,Beauty,Haircare,Styling,GlowUp,-0.4433150197034097,-0.46556502374229813,-0.5421344999110596
BEAHAST009,PrettyYou Pure Styling,Beauty,Haircare,Styling,PrettyYou,-0.27578314610234606,-0.2318509468331786,-0.39565133035593986
BEAHAST010,GlowUp Luxe Styling,Beauty,Haircare,Styling,GlowUp,-0.37510895663817223,-0.3735401059593323,-0.4793335697695291
BEAHAST011,LuxeBeauty Essential Styling,Beauty,Haircare,Styling,LuxeBeauty,-0.37382204978788464,-0.3619517829792551,-0.5039829348500798
BEAHAST012,GlowUp Perfect Styling,Beauty,Haircare,Styling,GlowUp,-0.41558802665630623,-0.40411769768827543,-0.46473235351162334
BEAHATR001,RadiantSkin Radiant Treatment,Beauty,Haircare,Treatment,RadiantSkin,-0.427638154436271,-0.4076234088419122,-0.531929348763061
BEAHATR002,RadiantSkin Pure Treatment,Beauty,Haircare,Treatment,RadiantSkin,-0.36996132923702213,-0.3309846677887968,-0.5082219976346332
BEAHATR003,PrettyYou Radiant Treatment,Beauty,Haircare,Treatment,PrettyYou,-0.44518688421291874,-0.413076737303125,-0.47383848838214526
BEAHATR004,RadiantSkin Perfect Treatment,Beauty,Haircare,Treatment,RadiantSkin,-0.41125933997806646,-0.43654552585941575,-0.5160721139023245
BEAHATR005,GlowUp Pure Treatment,Beauty,Haircare,Treatment,GlowUp,-0.399326203729946,-0.3843493820163791,-0.5154441046009091
BEAHATR006,RadiantSkin Perfect Treatment,Beauty,Haircare,Treatment,RadiantSkin,-0.4443679434900085,-0.41132388172630663,-0.4925217650992506
BEAHATR007,BeautyBasics Essential Treatment,Beauty,Haircare,Treatment,BeautyBasics,-0.3037441222131381,-0.319688487404856,-0.4017744210447391
